Sample	1	2	3	4	5	6	7	8	9	12	17	22	27	32	37	42	47	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	150
PCa13266_L001_R1	36.22636934961861	36.226170260858204	36.25438499257687	36.29187875646949	36.33818356690165	36.3429762915062	36.36364263532436	36.35214075190997	36.34348571966885	36.33723792284652	36.32108988395151	36.28810776626287	36.22339270746137	36.19555386162104	36.17191976037973	36.152143310753466	36.123638204337915	36.103358572990174	36.08006205585567	36.05330217017449	36.01843532288831	36.00881596667666	35.952461536404	35.942768353083984	35.912437453499514	35.87043104706441	35.83578427463409	35.80961746731991	35.772036823711936	35.704138243656416	35.66540339342801	35.62624812557109	35.604416035643034	35.53409202124433	35.46555929105749	35.41173367884711	35.33768377287423	35.173771840207905
PCa13266_L001_R2	35.961219374029795	35.90154511452054	35.94489447502994	36.01498966941199	36.08439811672411	36.088601165686704	36.05397825599298	36.071133304662595	36.07592817654841	36.073891931206674	36.06335031769581	36.05222485411703	36.006438793911194	35.979607367260435	35.93817759101791	35.907619788223165	35.89427230082299	35.86214974912579	35.81815857770131	35.7956693381124	35.74019558232169	35.7257245300046	35.682445040595724	35.6394815651377	35.59066942019223	35.56329481655932	35.55963952544555	35.48159529626874	35.41403662439412	35.38315609954191	35.314583729827326	35.28472399886384	35.234493429349776	35.16730278000953	35.06032900135206	34.99296119916096	34.900504157660805	34.651375320939366
PCa13266_L002_R1	36.21677916762975	36.21568766392274	36.25227105413851	36.29939462218259	36.33947625656587	36.34826529415553	36.35751023706822	36.347445319441086	36.3371919855795	36.333734256185906	36.3101246489017	36.27741125956396	36.21172323064811	36.18799496016944	36.170773795412856	36.145265267195285	36.117463664307294	36.09589800547819	36.06952610664499	36.04683275749546	36.00698613338534	35.99176696390284	35.94664705453816	35.94610965313747	35.912192054678385	35.87185893842759	35.827165893083155	35.81964874738374	35.783901576322016	35.70819942833705	35.66067919850878	35.64233018312954	35.63842283614251	35.55025173867458	35.502091808018896	35.42222445646964	35.35969547793094	35.22179186541823
PCa13266_L002_R2	35.738043793587316	35.69505171028599	35.806636399902374	35.886545776517046	35.96410236192305	36.00117300625427	35.97008560351707	35.97445179446192	35.984241164757805	35.99405893227213	35.984608182847836	35.97963095714171	35.92531480655403	35.907765463574506	35.858732765572746	35.82032078828965	35.81336939376564	35.78321623033014	35.737384995946776	35.70249627645031	35.661075477149055	35.65018115932327	35.59970895223281	35.54358388718506	35.494380287586026	35.46394864968599	35.47170214414634	35.38781478116985	35.33171494036255	35.28898151730621	35.230782793256694	35.22365084952837	35.16278502902007	35.09702676687637	34.95365233936877	34.888934825504705	34.86435226556828	34.53696129555955
PCa13266_L003_R1	36.2022490549248	36.179661646895816	36.183051405705584	36.221988631990655	36.269639709990635	36.268805105062555	36.287408963995844	36.28654111580438	36.274235653806116	36.26897768845946	36.24375596998979	36.20708127947306	36.13314687670935	36.10053382821029	36.08003072930608	36.051739226176224	36.03247831008822	36.0096142952578	35.98049626509172	35.95067218781497	35.904063097423965	35.89301573078226	35.84523270577362	35.8479646695904	35.815704736784326	35.775835216077105	35.730099729900694	35.71852284524787	35.68585446698556	35.603683483312	35.55372081251149	35.52758954287672	35.51974917080632	35.42246224898512	35.37802184295426	35.29446091126441	35.2231808209191	35.069997988340305
PCa13266_L003_R2	35.75811827119448	35.71753005250899	35.78641610897192	35.8462366501163	35.911874544906816	35.96020614788898	35.9077875915716	35.91695370277417	35.927478877453424	35.94133507577173	35.93480367230738	35.93033956346119	35.87508042557083	35.851762315870786	35.80607800073274	35.7708766627054	35.76878723662421	35.73097037244274	35.68746713528415	35.634855680324144	35.59668754172846	35.59493536081466	35.54128073224988	35.48383703873668	35.439716860418194	35.394086776762634	35.39026769484272	35.31092947725828	35.27140372801233	35.195888396527	35.155694417883716	35.131963151913794	35.07702602036096	35.001966849839874	34.84350649883133	34.799777798636924	34.75259176809305	34.406461161407066
PCa13266_L004_R1	36.19221945337114	36.17321428213341	36.172551028616745	36.24401430911474	36.273851283053254	36.27586008296614	36.29366149856766	36.285782529948506	36.28383040855879	36.27465970435564	36.25488730455427	36.20984942388726	36.1378412100133	36.09390200411945	36.08304095033107	36.06156673155381	36.04060901243882	36.025130224011015	35.9948068719102	35.962355150081905	35.91818066038407	35.90247682893914	35.855915575461594	35.86305360589476	35.82583647720768	35.78238892934829	35.7543036639828	35.744730924432886	35.69901211317616	35.63487788448346	35.591496284530635	35.56466560528666	35.55373316751033	35.46334746670905	35.4141192289733	35.34713628365063	35.28628305340202	35.12253558497249
PCa13266_L004_R2	35.817764452863564	35.733104470818766	35.810715057003875	35.86668500417783	35.945718812709835	35.97607367475644	35.94035228800903	35.93709644070499	35.95628622582996	35.95723054044879	35.94667377716577	35.937414243672514	35.88386768516832	35.87046472857941	35.81883759214928	35.79527474618034	35.78498218284723	35.75514484563141	35.709393133076865	35.666362001259145	35.62875335991535	35.62190018755861	35.56816842956418	35.5271738709349	35.47467285063429	35.44645990783161	35.44038828588249	35.356180376998715	35.33457596908504	35.25104883167552	35.23175136898142	35.20237846434667	35.14161797588461	35.08831872348312	34.96666483211634	34.90939530402197	34.85182216693045	34.50210908260946
PCa13848_L001_R1	36.19697023577428	36.17661509851592	36.21827595765939	36.2812377972076	36.33126558006983	36.341022661576645	36.3612020858948	36.35167009194369	36.339658834809526	36.334134992487314	36.3191734825921	36.28605406146136	36.219559994794984	36.19063174643509	36.167464846838456	36.143091050830705	36.11595179714971	36.092732578162185	36.06744703594163	36.03583446864919	35.99504038625439	35.98287259578418	35.92312994702748	35.91190406743594	35.88019880104146	35.83608139609564	35.80152374615234	35.772684521298906	35.73498676592773	35.673355359216536	35.64020148332851	35.609303238386204	35.59625664930191	35.531858432015085	35.46985361539174	35.428363535520106	35.365126174237886	35.20080526836883
PCa13848_L001_R2	35.95415311543677	36.012707426568674	36.04929371319469	36.102962529402	36.16060780391908	36.14636062269596	36.11909539104275	36.12494775599864	36.144514056330316	36.13267924927851	36.113893074193605	36.097564008831114	36.05196360917616	36.02454858973296	35.984524922033145	35.94960955078792	35.94067473554093	35.90347295671704	35.86018607958643	35.82714682487684	35.768189212276184	35.747876802710046	35.7047311723828	35.65532144211784	35.60409633937043	35.57008728629128	35.56135127941924	35.473228668125685	35.39817410269554	35.36666624878419	35.2923454369229	35.2637067855395	35.21110783316769	35.144269283412555	35.0327985923392	34.97124034477339	34.87961250751185	34.64688393672243
PCa13848_L002_R1	36.18620085797849	36.16205254797183	36.21370978774404	36.28749538326508	36.33004150072097	36.345774157581275	36.35224117827589	36.34499810004054	36.33129243049087	36.32877864048428	36.305561713711676	36.27273429528556	36.20543255712333	36.18035950418873	36.163510347368	36.13361882383227	36.106871259365604	36.08235456169045	36.053942378392634	36.026182006636375	35.98022556123463	35.96243948759147	35.91441013111449	35.912462024416385	35.876702983632434	35.83474313292815	35.78912232036688	35.779226830088966	35.74266250789266	35.67291292102492	35.62993177317635	35.620696327064394	35.625932532143764	35.542490099597885	35.50055523913092	35.43099983855348	35.37908760575765	35.24164772745844
PCa13848_L002_R2	35.73998429753319	35.82315963342875	35.927160234017585	35.99156239444343	36.05056704129625	36.06129432276479	36.040281543456835	36.029564149670065	36.05778713192626	36.05776195347164	36.03704593636889	36.0254890269538	35.97112430652358	35.95276366571572	35.90493233390704	35.86193255254652	35.85965853003938	35.82491671212271	35.77984025408632	35.73347719408395	35.68739925065551	35.67215922871766	35.621453266747324	35.559172216081	35.508641927348094	35.470955740998534	35.474083812018534	35.38060405366218	35.31643723135549	35.273993878031796	35.210247835559166	35.20465198487714	35.142135819442856	35.07649694843617	34.92859879886123	34.869515312803685	34.84358478705626	34.53561055177009
PCa13848_L003_R1	36.17036833237973	36.139606793068566	36.14643257947329	36.21186772806349	36.26246685230495	36.267218249307064	36.284380673748416	36.28594782715053	36.26933720916321	36.264397714088574	36.2398924859815	36.20291052255587	36.127117050203076	36.092803941166174	36.07254790468251	36.039047732979	36.02157106642481	35.99582834683697	35.963546176681426	35.92896717705291	35.87583412433953	35.8622534650206	35.81107571427992	35.81234190532188	35.77825474392107	35.73663206624617	35.690198814035774	35.675623928343725	35.64260299951828	35.56521486413024	35.518879714877684	35.50200573003506	35.50227375290517	35.40918397624209	35.371287808457254	35.29786118856625	35.23682044041311	35.08264259716135
PCa13848_L003_R2	35.74192218049365	35.83844526903204	35.89481106593173	35.93937078030025	35.991252564032486	36.01789887713955	35.97092948715747	35.9662175146237	35.997081176464505	35.99763673158078	35.981969834131164	35.970993100348615	35.91565970732877	35.89100820880557	35.84607086985984	35.80609963475042	35.8088463451729	35.76544145209799	35.72250467905508	35.65791633149171	35.61600893954842	35.609002728681325	35.55470895040166	35.49031864938344	35.443799367189	35.3914310610188	35.38238754554408	35.293516765107725	35.245769645663664	35.16950399222809	35.12434134727414	35.102143546517844	35.04499448660185	34.97044055634659	34.80603200328368	34.76957158221584	34.72087873050386	34.392897491806636
PCa13848_L004_R1	36.16196324773948	36.12939736654558	36.13553529030459	36.23414078570167	36.26654557891317	36.27322738282542	36.28964993917638	36.28473767791172	36.279894801716786	36.270500859750705	36.25154043725741	36.20631993703267	36.13245216294489	36.0865469293437	36.07650448970287	36.049987726781865	36.030380459551	36.012149787763505	35.97965235093299	35.94171562881464	35.89115317130677	35.87295277571232	35.82307027018886	35.82925146133368	35.79029884274613	35.74510122453288	35.71681926765693	35.704895435768165	35.658403488603696	35.600054012115706	35.56151345991854	35.543759224618015	35.54146812604214	35.45549952304147	35.413038387647205	35.356686197917085	35.30667599501872	35.14230709313637
