chr1	40000	760000	30	30	gap
chr1	760000	1680000	30	30	domain
chr1	1680000	1720000	30	30	gap
chr1	1720000	2680000	30	30	domain
chr1	2680000	2760000	30	30	gap
chr1	2760000	3480000	30	22	domain
chr1	3480000	3800000	22	29	
chr1	3800000	4600000	29	22	domain
chr1	4600000	5520000	22	17	domain
chr1	5520000	6000000	17	30	boundary,domain
chr1	6000000	6200000	30	30	boundary,domain
chr1	6200000	6480000	30	29	boundary,domain
chr1	6480000	7680000	29	30	domain
chr1	7680000	7960000	30	30	
chr1	7960000	8880000	30	30	domain
chr1	8880000	9000000	30	26	
chr1	9000000	9240000	26	21	boundary,domain
chr1	9240000	9560000	21	27	
chr1	9560000	10440000	27	23	
chr1	10440000	11000000	23	30	domain
chr1	11000000	11280000	30	14	boundary,domain
chr1	11280000	11800000	14	24	domain
chr1	11800000	12040000	24	19	
chr1	12040000	12880000	19	30	
chr1	12880000	13320000	30	30	gap
chr1	13320000	15120000	30	30	domain
chr1	15120000	15560000	30	30	boundary,domain
chr1	15560000	15760000	30	26	boundary,domain
chr1	15760000	16560000	26	30	
chr1	16560000	16800000	30	30	domain
chr1	16800000	16840000	30	30	gap
chr1	16840000	17440000	30	30	boundary,domain
chr1	17440000	17640000	30	29	boundary,domain
chr1	17640000	18600000	29	30	
chr1	18600000	18880000	30	30	boundary,domain
chr1	18880000	19080000	30	30	boundary,domain
chr1	19080000	19280000	30	30	
chr1	19280000	19680000	30	28	domain
chr1	19680000	19880000	28	23	boundary,domain
chr1	19880000	20520000	23	30	domain
chr1	20520000	20680000	30	27	boundary,domain
chr1	20680000	21680000	27	30	
chr1	21680000	22040000	30	30	boundary,domain
chr1	22040000	22680000	30	20	
chr1	22680000	22960000	20	30	boundary,domain
chr1	22960000	23760000	30	30	
chr1	23760000	23960000	30	26	
chr1	23960000	24640000	26	21	domain
chr1	24640000	25240000	21	30	
chr1	25240000	25520000	30	20	boundary,domain
chr1	25520000	25840000	20	19	domain
chr1	25840000	26000000	19	15	boundary,domain
chr1	26000000	26160000	15	3	
chr1	26160000	26480000	3	30	domain
chr1	26480000	26920000	30	30	domain
chr1	26920000	27680000	30	19	domain
chr1	27680000	27840000	19	30	boundary,domain
chr1	27840000	28040000	30	12	
chr1	28040000	28640000	12	21	
chr1	28640000	28760000	21	20	boundary,domain
chr1	28760000	28880000	20	16	boundary,domain
chr1	28880000	29200000	16	30	boundary,domain
chr1	29200000	30720000	30	30	domain
chr1	30720000	30920000	30	30	boundary,domain
chr1	30920000	31640000	30	24	boundary,domain
chr1	31640000	32080000	24	24	boundary,domain
chr1	32080000	32400000	24	16	boundary,domain
chr1	32400000	32880000	16	26	domain
chr1	32880000	33120000	26	30	boundary,domain
chr1	33120000	33480000	30	26	boundary,domain
chr1	33480000	34760000	26	30	domain
chr1	34760000	35560000	30	13	
chr1	35560000	35800000	13	30	boundary,domain
chr1	35800000	36080000	30	30	boundary,domain
chr1	36080000	36440000	30	30	boundary,domain
chr1	36440000	37520000	30	30	
chr1	37520000	37680000	30	22	
chr1	37680000	37800000	22	17	
chr1	37800000	38840000	17	28	boundary,domain
chr1	38840000	39080000	28	30	boundary,domain
chr1	39080000	39600000	30	30	boundary,domain
chr1	39600000	39800000	30	30	boundary,domain
chr1	39800000	40040000	30	30	boundary,domain
chr1	40040000	40520000	30	13	
chr1	40520000	41080000	13	28	boundary,domain
