chr1	0	760000	30	30	gap
chr1	760000	1360000	30	9	
chr1	1360000	1760000	9	19	boundary,domain
chr1	1760000	1920000	19	26	boundary,domain
chr1	1920000	2080000	26	27	
chr1	2080000	2400000	27	30	boundary,domain
chr1	2400000	2640000	30	30	boundary,domain
chr1	2640000	2760000	30	25	
chr1	2760000	3440000	25	28	domain
chr1	3440000	3920000	28	30	boundary,domain
chr1	3920000	6000000	30	30	
chr1	6000000	6200000	30	24	boundary,domain
chr1	6200000	6680000	24	30	boundary,domain
chr1	6680000	7680000	30	30	domain
chr1	7680000	7960000	30	30	
chr1	7960000	8360000	30	30	boundary,domain
chr1	8360000	8880000	30	30	boundary,domain
chr1	8880000	9000000	30	4	
chr1	9000000	9240000	4	27	
chr1	9240000	9600000	27	30	boundary,domain
chr1	9600000	9880000	30	25	boundary,domain
chr1	9880000	10480000	25	30	domain
chr1	10480000	11000000	30	30	boundary,domain
chr1	11000000	11240000	30	9	
chr1	11240000	11800000	9	7	domain
chr1	11800000	12040000	7	24	boundary,domain
chr1	12040000	12240000	24	19	boundary,domain
chr1	12240000	12960000	19	30	domain
chr1	12960000	13200000	30	30	gap
chr1	13200000	13840000	30	9	domain
chr1	13840000	14000000	9	16	boundary,domain
chr1	14000000	15120000	16	30	domain
chr1	15120000	15320000	30	26	
chr1	15320000	15520000	26	30	
chr1	15520000	15760000	30	30	boundary,domain
chr1	15760000	16080000	30	20	
chr1	16080000	16480000	20	29	
chr1	16480000	16800000	29	30	domain
chr1	16800000	16840000	30	30	gap
chr1	16840000	16920000	30	26	boundary,domain
chr1	16920000	17040000	26	30	boundary,domain
chr1	17040000	17400000	30	30	boundary,domain
chr1	17400000	17600000	30	20	
chr1	17600000	18600000	20	25	domain
chr1	18600000	18880000	25	30	boundary,domain
chr1	18880000	19080000	30	30	boundary,domain
chr1	19080000	19280000	30	30	boundary,domain
chr1	19280000	19720000	30	30	domain
chr1	19720000	19880000	30	18	boundary,domain
chr1	19880000	20520000	18	30	
chr1	20520000	20640000	30	30	
chr1	20640000	21200000	30	30	domain
chr1	21200000	21640000	30	30	boundary,domain
chr1	21640000	22080000	30	30	
chr1	22080000	22680000	30	29	
chr1	22680000	22960000	29	30	boundary,domain
chr1	22960000	23280000	30	30	boundary,domain
chr1	23280000	23520000	30	30	boundary,domain
chr1	23520000	23760000	30	30	boundary,domain
chr1	23760000	24400000	30	22	boundary,domain
chr1	24400000	24640000	22	30	boundary,domain
chr1	24640000	24840000	30	30	boundary,domain
chr1	24840000	25240000	30	30	boundary,domain
chr1	25240000	25840000	30	30	boundary,domain
chr1	25840000	26040000	30	29	boundary,domain
chr1	26040000	26480000	29	30	boundary,domain
chr1	26480000	26920000	30	30	boundary,domain
chr1	26920000	27720000	30	30	boundary,domain
chr1	27720000	28240000	30	30	boundary,domain
chr1	28240000	28640000	30	26	
chr1	28640000	28760000	26	24	
chr1	28760000	29200000	24	30	
chr1	29200000	30720000	30	30	domain
chr1	30720000	30960000	30	30	boundary,domain
chr1	30960000	31160000	30	29	boundary,domain
chr1	31160000	31360000	29	15	boundary,domain
chr1	31360000	31640000	15	30	boundary,domain
chr1	31640000	31800000	30	24	boundary,domain
chr1	31800000	32080000	24	26	boundary,domain
chr1	32080000	32400000	26	20	boundary,domain
chr1	32400000	32880000	20	30	boundary,domain
chr1	32880000	33120000	30	30	boundary,domain
chr1	33120000	33480000	30	26	boundary,domain
chr1	33480000	33640000	26	12	
chr1	33640000	34800000	12	30	domain
chr1	34800000	35440000	30	11	
chr1	35440000	35560000	11	20	boundary,domain
chr1	35560000	35800000	20	29	boundary,domain
chr1	35800000	36080000	29	30	boundary,domain
chr1	36080000	36440000	30	30	boundary,domain
chr1	36440000	37480000	30	30	domain
chr1	37480000	37800000	30	27	boundary,domain
chr1	37800000	38000000	27	30	
chr1	38000000	38840000	30	30	domain
chr1	38840000	39040000	30	20	boundary,domain
chr1	39040000	39560000	20	26	boundary,domain
chr1	39560000	39800000	26	30	boundary,domain
chr1	39800000	40040000	30	30	boundary,domain
chr1	40040000	40560000	30	28	
chr1	40560000	41000000	28	30	boundary,domain
chr1	41000000	41520000	30	30	boundary,domain
chr1	41520000	42160000	30	24	domain
chr1	42160000	42760000	24	30	boundary,domain
chr1	42760000	43160000	30	30	boundary,domain
chr1	43160000	43480000	30	25	boundary,domain
chr1	43480000	43640000	25	3	
chr1	43640000	44080000	3	30	
chr1	44080000	44720000	30	30	boundary,domain
chr1	44720000	45320000	30	12	domain
chr1	45320000	45520000	12	6	boundary,domain
chr1	45520000	45600000	6	23	boundary,domain
chr1	45600000	46000000	23	22	domain
chr1	46000000	46240000	22	11	boundary,domain
chr1	46240000	46360000	11	30	boundary,domain
chr1	46360000	46720000	30	30	boundary,domain
chr1	46720000	47160000	30	19	domain
chr1	47160000	47320000	19	23	
chr1	47320000	47760000	23	13	domain
chr1	47760000	48520000	13	9	domain
chr1	48520000	48920000	9	8	domain
chr1	48920000	50360000	8	30	domain
chr1	50360000	50720000	30	12	
chr1	50720000	51320000	12	30	
chr1	51320000	51760000	30	30	boundary,domain
chr1	51760000	51880000	30	3	
chr1	51880000	52040000	3	30	
chr1	52040000	52360000	30	30	boundary,domain
chr1	52360000	52720000	30	30	domain
chr1	52720000	53240000	30	30	boundary,domain
