chr1	0	760000	30	30	gap
chr1	760000	1280000	30	4	domain
chr1	1280000	1360000	4	9	boundary,domain
chr1	1360000	1520000	9	7	boundary,domain
chr1	1520000	1760000	7	19	boundary,domain
chr1	1760000	1920000	19	26	boundary,domain
chr1	1920000	2080000	26	27	
chr1	2080000	2400000	27	30	boundary,domain
chr1	2400000	2640000	30	30	boundary,domain
chr1	2640000	2760000	30	25	
chr1	2760000	3440000	25	28	domain
chr1	3440000	3920000	28	30	boundary,domain
chr1	3920000	5840000	30	3	domain
chr1	5840000	6000000	3	30	
chr1	6000000	6200000	30	24	boundary,domain
chr1	6200000	6680000	24	30	boundary,domain
chr1	6680000	7680000	30	30	domain
chr1	7680000	7960000	30	30	
chr1	7960000	8360000	30	30	boundary,domain
chr1	8360000	8880000	30	30	boundary,domain
chr1	8880000	9080000	30	24	
chr1	9080000	9240000	24	27	
chr1	9240000	9600000	27	30	boundary,domain
chr1	9600000	9880000	30	25	boundary,domain
chr1	9880000	10480000	25	30	domain
chr1	10480000	11000000	30	30	boundary,domain
chr1	11000000	11240000	30	9	
chr1	11240000	11640000	9	5	domain
chr1	11640000	11800000	5	7	
chr1	11800000	12040000	7	24	boundary,domain
chr1	12040000	12240000	24	19	boundary,domain
chr1	12240000	12680000	19	7	domain
chr1	12680000	12800000	7	3	
chr1	12800000	12960000	3	30	domain
chr1	12960000	13200000	30	30	gap
chr1	13200000	13840000	30	9	domain
chr1	13840000	14000000	9	16	boundary,domain
chr1	14000000	15120000	16	30	domain
chr1	15120000	15520000	30	30	
chr1	15520000	15760000	30	30	boundary,domain
chr1	15760000	16000000	30	24	boundary,domain
chr1	16000000	16480000	24	29	
chr1	16480000	16800000	29	30	domain
chr1	16800000	16840000	30	30	gap
chr1	16840000	17040000	30	30	boundary,domain
chr1	17040000	17400000	30	30	boundary,domain
chr1	17400000	17600000	30	20	
chr1	17600000	18240000	20	6	domain
chr1	18240000	18600000	6	25	domain
chr1	18600000	18880000	25	30	boundary,domain
chr1	18880000	19080000	30	30	boundary,domain
chr1	19080000	19280000	30	30	boundary,domain
chr1	19280000	19720000	30	30	domain
chr1	19720000	19880000	30	18	boundary,domain
chr1	19880000	20200000	18	11	domain
chr1	20200000	20520000	11	30	boundary,domain
chr1	20520000	20640000	30	30	
chr1	20640000	20920000	30	4	domain
chr1	20920000	21200000	4	30	domain
chr1	21200000	21640000	30	30	boundary,domain
chr1	21640000	22080000	30	30	
chr1	22080000	22440000	30	9	domain
chr1	22440000	22680000	9	29	boundary,domain
chr1	22680000	22960000	29	30	boundary,domain
chr1	22960000	23280000	30	30	boundary,domain
chr1	23280000	23520000	30	30	boundary,domain
chr1	23520000	23760000	30	30	boundary,domain
chr1	23760000	23960000	30	7	boundary,domain
chr1	23960000	24040000	7	4	
chr1	24040000	24400000	4	22	
chr1	24400000	24640000	22	30	boundary,domain
chr1	24640000	24840000	30	30	boundary,domain
chr1	24840000	25240000	30	30	boundary,domain
chr1	25240000	25840000	30	30	boundary,domain
chr1	25840000	26480000	30	30	boundary,domain
chr1	26480000	26920000	30	30	boundary,domain
chr1	26920000	27280000	30	21	boundary,domain
chr1	27280000	27720000	21	30	boundary,domain
chr1	27720000	27840000	30	16	
chr1	27840000	28240000	16	30	boundary,domain
chr1	28240000	28320000	30	4	
chr1	28320000	28640000	4	26	domain
chr1	28640000	28880000	26	26	boundary,domain
chr1	28880000	29200000	26	30	
chr1	29200000	30080000	30	5	domain
chr1	30080000	30400000	5	6	domain
chr1	30400000	30720000	6	30	domain
chr1	30720000	30960000	30	30	boundary,domain
chr1	30960000	31160000	30	29	boundary,domain
chr1	31160000	31640000	29	30	boundary,domain
chr1	31640000	32080000	30	26	boundary,domain
chr1	32080000	32400000	26	20	boundary,domain
chr1	32400000	32880000	20	30	boundary,domain
chr1	32880000	33120000	30	30	boundary,domain
chr1	33120000	33640000	30	12	boundary,domain
chr1	33640000	34800000	12	30	domain
chr1	34800000	35160000	30	16	
chr1	35160000	35440000	16	11	domain
chr1	35440000	35800000	11	29	boundary,domain
chr1	35800000	36080000	29	30	boundary,domain
chr1	36080000	36440000	30	30	boundary,domain
chr1	36440000	37480000	30	30	domain
chr1	37480000	37880000	30	3	boundary,domain
chr1	37880000	38000000	3	30	boundary
chr1	38000000	38840000	30	30	domain
chr1	38840000	39040000	30	20	boundary,domain
chr1	39040000	39560000	20	26	boundary,domain
